;data_pedido;hora_pedido;tipo_entrega;valor_borda;valor_refrigerante;valor_total;tempo;mes;dia_semana;horario_pico;interval_pico;tempo_minutos;rank_quartil;valor_pizza;rank_quartil_valor_total;rank_quartil_valor_total_pizza
460;2011-11-11;23:23:00;Buscar;Borda N;S;27.0;00:28:00;11;sexta;23;baixo;28;min: 24 -- 34;27.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
461;2011-11-12;18:00:00;Entrega;Borda N;S;34.5;00:50:00;11;sabado;18;baixo;50;min: > 45;34.5;vl_total: 29 -- 35;vl_pizza: > 33
462;2011-11-12;18:05:00;Entrega;Borda N;S;38.5;00:45:00;11;sabado;18;baixo;45;min: > 45;38.5;vl_total: > 35;vl_pizza: > 33
463;2011-11-12;18:10:00;Entrega;Borda N;S;25.5;00:50:00;11;sabado;18;baixo;50;min: > 45;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
464;2011-11-12;18:40:00;Entrega;Borda N;S;31.5;00:30:00;11;sabado;18;baixo;30;min: 24 -- 34;31.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
465;2011-11-12;19:40:00;Entrega;Borda N;S;22.5;00:49:00;11;sabado;19;medio;49;min: > 45;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
466;2011-11-12;19:45:00;Entrega;Borda S;S;32.0;00:50:00;11;sabado;19;medio;50;min: > 45;29.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
467;2011-11-12;19:45:00;Buscar;Borda S;S;30.5;00:50:00;11;sabado;19;medio;50;min: > 45;28.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
468;2011-11-12;19:50:00;Buscar;Borda S;S;34.5;00:51:00;11;sabado;19;medio;51;min: > 45;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
469;2011-11-12;19:55:00;Entrega;Borda N;S;30.5;00:35:00;11;sabado;19;medio;35;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
470;2011-11-12;20:01:00;Entrega;Borda N;S;32.5;00:54:00;11;sabado;20;alto;54;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
471;2011-11-12;20:03:00;Entrega;Borda N;S;34.5;00:52:00;11;sabado;20;alto;52;min: > 45;34.5;vl_total: 29 -- 35;vl_pizza: > 33
472;2011-11-12;20:07:00;Entrega;Borda N;S;32.5;00:53:00;11;sabado;20;alto;53;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
473;2011-11-12;20:09:00;Buscar;Borda N;S;22.0;00:51:00;11;sabado;20;alto;51;min: > 45;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
474;2011-11-12;20:31:00;Entrega;Borda N;S;28.5;00:47:00;11;sabado;20;alto;47;min: > 45;28.5;vl_total: > 35;vl_pizza: 27 -- 32
475;2011-11-12;20:33:00;Buscar;Borda N;S;27.0;00:42:00;11;sabado;20;alto;42;min: 35 -- 44;27.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
476;2011-11-12;20:40:00;Entrega;Borda N;S;32.5;00:30:00;11;sabado;20;alto;30;min: 24 -- 34;32.5;vl_total: 29 -- 35;vl_pizza: > 33
477;2011-11-12;20:47:00;Entrega;Borda N;S;25.5;00:43:00;11;sabado;20;alto;43;min: 35 -- 44;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
478;2011-11-12;20:55:00;Buscar;Borda N;S;12.0;00:35:00;11;sabado;20;alto;35;min: 35 -- 44;12.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
479;2011-11-12;21:02:00;Buscar;Borda N;S;22.0;00:38:00;11;sabado;21;alto;38;min: 35 -- 44;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
480;2011-11-12;21:14:00;Entrega;Borda N;S;29.5;00:53:00;11;sabado;21;alto;53;min: > 45;29.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
481;2011-11-12;21:30:00;Buscar;Borda N;S;28.0;00:30:00;11;sabado;21;alto;30;min: 24 -- 34;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
482;2011-11-12;21:48:00;Entrega;Borda N;S;37.0;00:32:00;11;sabado;21;alto;32;min: 24 -- 34;32.5;vl_total: > 35;vl_pizza: > 33
483;2011-11-12;21:57:00;Buscar;Borda N;S;32.0;00:40:00;11;sabado;21;alto;40;min: 35 -- 44;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
484;2011-11-12;21:59:00;Entrega;Borda N;S;27.0;00:42:00;11;sabado;21;alto;42;min: 35 -- 44;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
485;2011-11-12;22:08:00;Entrega;Borda N;S;19.5;00:32:00;11;sabado;22;medio;32;min: 24 -- 34;19.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
486;2011-11-12;22:16:00;Entrega;Borda S;S;33.5;00:42:00;11;sabado;22;medio;42;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
487;2011-11-12;22:32:00;Buscar;Borda N;S;30.0;00:28:00;11;sabado;22;medio;28;min: 24 -- 34;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
488;2011-11-12;22:36:00;Buscar;Borda S;S;32.5;00:34:00;11;sabado;22;medio;34;min: 24 -- 34;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
489;2011-11-12;22:40:00;Entrega;Borda N;S;34.0;00:30:00;11;sabado;22;medio;30;min: 24 -- 34;29.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
490;2011-11-13;18:35:00;Entrega;Borda N;S;24.5;00:46:00;11;domingo;18;baixo;46;min: > 45;24.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
491;2011-11-13;18:40:00;Buscar;Borda N;S;26.5;00:40:00;11;domingo;18;baixo;40;min: 35 -- 44;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
492;2011-11-13;19:20:00;Entrega;Borda N;S;33.5;00:40:00;11;domingo;19;medio;40;min: 35 -- 44;33.5;vl_total: 29 -- 35;vl_pizza: > 33
493;2011-11-13;19:25:00;Buscar;Borda N;S;30.0;00:20:00;11;domingo;19;medio;20;min: 01 -- 23;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
494;2011-11-13;19:29:00;Entrega;Borda N;S;20.5;00:31:00;11;domingo;19;medio;31;min: 24 -- 34;20.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
495;2011-11-13;19:34:00;Entrega;Borda N;S;28.5;00:31:00;11;domingo;19;medio;31;min: 24 -- 34;28.5;vl_total: > 35;vl_pizza: 27 -- 32
496;2011-11-13;19:49:00;Buscar;Borda N;S;17.0;00:16:00;11;domingo;19;medio;16;min: 01 -- 23;17.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
497;2011-11-13;20:01:00;Entrega;Borda S;S;33.5;00:43:00;11;domingo;20;alto;43;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
498;2011-11-13;20:04:00;Buscar;Borda N;S;34.5;00:46:00;11;domingo;20;alto;46;min: > 45;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
499;2011-11-13;20:16:00;Entrega;Borda N;S;30.0;00:34:00;11;domingo;20;alto;34;min: 24 -- 34;25.5;vl_total: 29 -- 35;vl_pizza: 22 -- 26
500;2011-11-13;20:21:00;Entrega;Borda S;S;35.0;00:16:00;11;domingo;20;alto;16;min: 01 -- 23;32.5;vl_total: 29 -- 35;vl_pizza: > 33
501;2011-11-13;20:23:00;Entrega;Borda N;S;30.5;00:47:00;11;domingo;20;alto;47;min: > 45;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
502;2011-11-13;20:46:00;Buscar;Borda N;S;36.0;00:44:00;11;domingo;20;alto;44;min: 35 -- 44;36.0;vl_total: > 35;vl_pizza: > 33
503;2011-11-13;20:54:00;Entrega;Borda N;S;29.5;00:51:00;11;domingo;20;alto;51;min: > 45;25.5;vl_total: 29 -- 35;vl_pizza: 22 -- 26
504;2011-11-13;21:08:00;Buscar;Borda S;S;33.5;00:52:00;11;domingo;21;alto;52;min: > 45;31.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
505;2011-11-13;21:15:00;Buscar;Borda S;S;32.5;00:45:00;11;domingo;21;alto;45;min: > 45;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
506;2011-11-13;21:20:00;Entrega;Borda N;S;35.0;00:40:00;11;domingo;21;alto;40;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
507;2011-11-13;21:26:00;Buscar;Borda N;S;28.0;00:49:00;11;domingo;21;alto;49;min: > 45;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
508;2011-11-13;21:27:00;Buscar;Borda N;S;27.0;00:33:00;11;domingo;21;alto;33;min: 24 -- 34;27.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
509;2011-11-13;21:30:00;Entrega;Borda N;S;24.5;00:52:00;11;domingo;21;alto;52;min: > 45;24.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
510;2011-11-13;21:51:00;Buscar;Borda N;S;25.5;00:39:00;11;domingo;21;alto;39;min: 35 -- 44;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
511;2011-11-13;21:52:00;Entrega;Borda N;S;25.5;00:53:00;11;domingo;21;alto;53;min: > 45;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
512;2011-11-13;22:19:00;Buscar;Borda N;S;30.0;00:41:00;11;domingo;22;medio;41;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
513;2011-11-15;18:00:00;Entrega;Borda N;S;32.5;00:55:00;11;terca;18;baixo;55;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
514;2011-11-15;19:17:00;Buscar;Borda N;S;22.0;00:13:00;11;terca;19;medio;13;min: 01 -- 23;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
515;2011-11-15;20:04:00;Entrega;Borda N;S;37.0;00:46:00;11;terca;20;alto;46;min: > 45;32.5;vl_total: > 35;vl_pizza: > 33
516;2011-11-15;20:35:00;Entrega;Borda N;S;20.5;00:25:00;11;terca;20;alto;25;min: 24 -- 34;20.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
517;2011-11-15;20:39:00;Entrega;Borda N;S;30.0;00:37:00;11;terca;20;alto;37;min: 35 -- 44;25.5;vl_total: 29 -- 35;vl_pizza: 22 -- 26
518;2011-11-15;20:53:00;Buscar;Borda N;S;22.0;00:26:00;11;terca;20;alto;26;min: 24 -- 34;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
519;2011-11-15;21:10:00;Entrega;Borda N;S;22.5;00:50:00;11;terca;21;alto;50;min: > 45;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
520;2011-11-15;21:14:00;Buscar;Borda N;S;25.0;00:46:00;11;terca;21;alto;46;min: > 45;21.0;vl_total: 22 -- 28;vl_pizza: 01 -- 21
521;2011-11-15;21:31:00;Buscar;Borda N;S;23.0;00:29:00;11;terca;21;alto;29;min: 24 -- 34;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
522;2011-11-15;21:36:00;Entrega;Borda N;S;22.5;00:34:00;11;terca;21;alto;34;min: 24 -- 34;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
523;2011-11-15;21:37:00;Entrega;Borda N;S;32.5;00:38:00;11;terca;21;alto;38;min: 35 -- 44;32.5;vl_total: 29 -- 35;vl_pizza: > 33
524;2011-11-15;22:00:00;Entrega;Borda N;S;34.5;00:36:00;11;terca;22;medio;36;min: 35 -- 44;34.5;vl_total: 29 -- 35;vl_pizza: > 33
525;2011-11-15;22:07:00;Buscar;Borda N;S;20.0;00:29:00;11;terca;22;medio;29;min: 24 -- 34;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
526;2011-11-15;22:18:00;Buscar;Borda N;S;27.0;00:32:00;11;terca;22;medio;32;min: 24 -- 34;27.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
527;2011-11-15;23:03:00;Buscar;Borda N;S;30.0;00:37:00;11;terca;23;baixo;37;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
528;2011-11-16;20:02:00;Buscar;Borda N;S;32.0;00:33:00;11;quarta;20;alto;33;min: 24 -- 34;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
529;2011-11-16;19:17:00;Buscar;Borda N;S;25.0;00:43:00;11;quarta;19;medio;43;min: 35 -- 44;21.0;vl_total: 22 -- 28;vl_pizza: 01 -- 21
530;2011-11-16;20:12:00;Entrega;Borda N;S;38.5;00:33:00;11;quarta;20;alto;33;min: 24 -- 34;34.5;vl_total: > 35;vl_pizza: > 33
531;2011-11-16;19:30:00;Buscar;Borda N;S;27.0;00:45:00;11;quarta;19;medio;45;min: > 45;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
532;2011-11-16;20:10:00;Buscar;Borda N;S;34.0;00:50:00;11;quarta;20;alto;50;min: > 45;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
533;2011-11-16;20:09:00;Buscar;Borda N;S;36.5;00:31:00;11;quarta;20;alto;31;min: 24 -- 34;32.0;vl_total: > 35;vl_pizza: 27 -- 32
534;2011-11-16;20:20:00;Entrega;Borda N;S;30.5;00:38:00;11;quarta;20;alto;38;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
535;2011-11-16;20:23:00;Buscar;Borda N;S;30.0;00:25:00;11;quarta;20;alto;25;min: 24 -- 34;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
536;2011-11-16;20:25:00;Entrega;Borda N;S;30.5;00:39:00;11;quarta;20;alto;39;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
537;2011-11-16;20:27:00;Buscar;Borda S;S;30.0;00:43:00;11;quarta;20;alto;43;min: 35 -- 44;23.0;vl_total: 29 -- 35;vl_pizza: 22 -- 26
538;2011-11-16;20:32:00;Entrega;Borda N;S;34.5;00:48:00;11;quarta;20;alto;48;min: > 45;34.5;vl_total: 29 -- 35;vl_pizza: > 33
539;2011-11-16;20:32:00;Entrega;Borda N;S;29.0;00:17:00;11;quarta;20;alto;17;min: 01 -- 23;24.5;vl_total: 29 -- 35;vl_pizza: 22 -- 26
540;2011-11-16;20:32:00;Entrega;Borda N;S;29.0;00:15:00;11;quarta;20;alto;15;min: 01 -- 23;24.5;vl_total: 29 -- 35;vl_pizza: 22 -- 26
541;2011-11-16;20:32:00;Buscar;Borda S;S;31.0;00:43:00;11;quarta;20;alto;43;min: 35 -- 44;28.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
542;2011-11-16;20:47:00;Buscar;Borda N;S;26.0;00:28:00;11;quarta;20;alto;28;min: 24 -- 34;26.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
543;2011-11-16;20:48:00;Entrega;Borda N;S;32.5;00:27:00;11;quarta;20;alto;27;min: 24 -- 34;32.5;vl_total: 29 -- 35;vl_pizza: > 33
544;2011-11-16;20:49:00;Entrega;Borda N;S;37.0;00:48:00;11;quarta;20;alto;48;min: > 45;32.5;vl_total: > 35;vl_pizza: > 33
545;2011-11-16;20:49:00;Buscar;Borda N;S;36.0;00:41:00;11;quarta;20;alto;41;min: 35 -- 44;36.0;vl_total: > 35;vl_pizza: > 33
546;2011-11-16;20:56:00;Entrega;Borda N;S;30.0;00:24:00;11;quarta;20;alto;24;min: 24 -- 34;25.5;vl_total: 29 -- 35;vl_pizza: 22 -- 26
547;2011-11-16;21:12:00;Buscar;Borda S;S;23.0;00:48:00;11;quarta;21;alto;48;min: > 45;20.0;vl_total: 22 -- 28;vl_pizza: 01 -- 21
548;2011-11-16;21:21:00;Entrega;Borda N;S;29.5;00:39:00;11;quarta;21;alto;39;min: 35 -- 44;29.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
549;2011-11-16;21:22:00;Entrega;Borda N;S;28.5;00:38:00;11;quarta;21;alto;38;min: 35 -- 44;28.5;vl_total: > 35;vl_pizza: 27 -- 32
550;2011-11-16;21:34:00;Entrega;Borda S;S;26.0;00:41:00;11;quarta;21;alto;41;min: 35 -- 44;23.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
551;2011-11-16;21:56:00;Buscar;Borda N;S;21.0;00:34:00;11;quarta;21;alto;34;min: 24 -- 34;21.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
552;2011-11-16;21:57:00;Buscar;Borda N;S;17.0;00:43:00;11;quarta;21;alto;43;min: 35 -- 44;17.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
553;2011-11-16;22:05:00;Entrega;Borda N;S;34.5;00:20:00;11;quarta;22;medio;20;min: 01 -- 23;34.5;vl_total: 29 -- 35;vl_pizza: > 33
554;2011-11-16;22:06:00;Entrega;Borda N;S;32.5;00:39:00;11;quarta;22;medio;39;min: 35 -- 44;32.5;vl_total: 29 -- 35;vl_pizza: > 33
555;2011-11-16;22:08:00;Buscar;Borda N;S;27.0;00:42:00;11;quarta;22;medio;42;min: 35 -- 44;27.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
556;2011-11-16;22:10:00;Entrega;Borda N;S;32.5;00:40:00;11;quarta;22;medio;40;min: 35 -- 44;32.5;vl_total: 29 -- 35;vl_pizza: > 33
557;2011-11-16;22:13:00;Entrega;Borda N;S;33.0;00:47:00;11;quarta;22;medio;47;min: > 45;28.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
558;2011-11-16;22:22:00;Buscar;Borda N;S;30.0;00:18:00;11;quarta;22;medio;18;min: 01 -- 23;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
559;2011-11-16;22:32:00;Entrega;Borda N;S;38.5;00:38:00;11;quarta;22;medio;38;min: 35 -- 44;38.5;vl_total: > 35;vl_pizza: > 33
560;2011-11-16;22:50:00;Buscar;Borda N;S;30.0;00:50:00;11;quarta;22;medio;50;min: > 45;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
561;2011-11-16;22:58:00;Entrega;Borda N;S;38.5;00:37:00;11;quarta;22;medio;37;min: 35 -- 44;38.5;vl_total: > 35;vl_pizza: > 33
562;2011-11-16;23:10:00;Buscar;Borda N;S;28.0;00:30:00;11;quarta;23;baixo;30;min: 24 -- 34;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
563;2011-11-17;18:00:00;Buscar;Borda N;S;21.0;00:50:00;11;quinta;18;baixo;50;min: > 45;21.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
564;2011-11-17;19:33:00;Entrega;Borda N;S;22.5;00:27:00;11;quinta;19;medio;27;min: 24 -- 34;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
565;2011-11-17;20:23:00;Entrega;Borda N;S;23.5;00:37:00;11;quinta;20;alto;37;min: 35 -- 44;23.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
566;2011-11-17;20:47:00;Buscar;Borda N;S;23.0;00:38:00;11;quinta;20;alto;38;min: 35 -- 44;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
567;2011-11-17;20:47:00;Buscar;Borda S;S;38.5;00:43:00;11;quinta;20;alto;43;min: 35 -- 44;36.0;vl_total: > 35;vl_pizza: > 33
568;2011-11-17;20:50:00;Buscar;Borda N;S;34.0;00:40:00;11;quinta;20;alto;40;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
569;2011-11-17;21:00:00;Buscar;Borda N;S;30.0;00:30:00;11;quinta;21;alto;30;min: 24 -- 34;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
570;2011-11-18;18:30:00;Entrega;Borda N;S;22.5;00:39:00;11;sexta;18;baixo;39;min: 35 -- 44;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
571;2011-11-18;18:00:00;Entrega;Borda N;S;32.5;00:50:00;11;sexta;18;baixo;50;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
572;2011-11-18;18:35:00;Entrega;Borda S;S;27.0;00:45:00;11;sexta;18;baixo;45;min: > 45;24.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
573;2011-11-18;18:10:00;Entrega;Borda N;S;28.5;00:50:00;11;sexta;18;baixo;50;min: > 45;28.5;vl_total: > 35;vl_pizza: 27 -- 32
574;2011-11-18;19:20:00;Entrega;Borda N;S;32.5;00:40:00;11;sexta;19;medio;40;min: 35 -- 44;32.5;vl_total: 29 -- 35;vl_pizza: > 33
575;2011-11-18;18:28:00;Entrega;Borda N;S;25.5;00:32:00;11;sexta;18;baixo;32;min: 24 -- 34;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
576;2011-11-18;19:25:00;Buscar;Borda N;S;26.0;00:35:00;11;sexta;19;medio;35;min: 35 -- 44;26.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
577;2011-11-18;19:48:00;Buscar;Borda N;S;30.0;00:42:00;11;sexta;19;medio;42;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
578;2011-11-18;20:15:00;Entrega;Borda N;S;24.5;00:53:00;11;sexta;20;alto;53;min: > 45;24.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
579;2011-11-18;20:07:00;Entrega;Borda N;S;27.0;00:53:00;11;sexta;20;alto;53;min: > 45;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
580;2011-11-18;20:25:00;Entrega;Borda N;S;30.5;00:35:00;11;sexta;20;alto;35;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
581;2011-11-18;20:08:00;Entrega;Borda N;S;25.5;00:52:00;11;sexta;20;alto;52;min: > 45;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
582;2011-11-18;20:35:00;Buscar;Borda N;S;19.5;00:18:00;11;sexta;20;alto;18;min: 01 -- 23;19.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
583;2011-11-18;20:34:00;Entrega;Borda N;S;27.0;00:46:00;11;sexta;20;alto;46;min: > 45;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
584;2011-11-18;20:37:00;Entrega;Borda N;S;22.5;00:49:00;11;sexta;20;alto;49;min: > 45;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
585;2011-11-18;20:35:00;Buscar;Borda N;S;32.0;00:40:00;11;sexta;20;alto;40;min: 35 -- 44;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
586;2011-11-18;20:46:00;Entrega;Borda N;S;35.0;00:22:00;11;sexta;20;alto;22;min: 01 -- 23;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
587;2011-11-18;20:38:00;Buscar;Borda N;S;23.0;00:42:00;11;sexta;20;alto;42;min: 35 -- 44;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
588;2011-11-18;20:50:00;Entrega;Borda N;S;17.5;00:35:00;11;sexta;20;alto;35;min: 35 -- 44;17.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
589;2011-11-18;20:41:00;Buscar;Borda N;S;22.0;00:49:00;11;sexta;20;alto;49;min: > 45;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
590;2011-11-18;21:03:00;Entrega;Borda N;S;31.0;00:37:00;11;sexta;21;alto;37;min: 35 -- 44;31.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
591;2011-11-18;20:45:00;Entrega;Borda S;S;38.5;00:35:00;11;sexta;20;alto;35;min: 35 -- 44;30.5;vl_total: > 35;vl_pizza: 27 -- 32
592;2011-11-18;21:30:00;Entrega;Borda N;S;35.0;00:30:00;11;sexta;21;alto;30;min: 24 -- 34;35.0;vl_total: 29 -- 35;vl_pizza: > 33
593;2011-11-18;20:47:00;Buscar;Borda S;S;30.5;00:43:00;11;sexta;20;alto;43;min: 35 -- 44;28.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
594;2011-11-18;21:52:00;Buscar;Borda N;S;24.0;00:48:00;11;sexta;21;alto;48;min: > 45;20.0;vl_total: 22 -- 28;vl_pizza: 01 -- 21
595;2011-11-18;20:49:00;Entrega;Borda N;S;34.5;00:41:00;11;sexta;20;alto;41;min: 35 -- 44;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
596;2011-11-18;22:10:00;Buscar;Borda N;S;24.0;00:29:00;11;sexta;22;medio;29;min: 24 -- 34;20.0;vl_total: 22 -- 28;vl_pizza: 01 -- 21
597;2011-11-18;20:49:00;Entrega;Borda N;S;28.5;00:41:00;11;sexta;20;alto;41;min: 35 -- 44;28.5;vl_total: > 35;vl_pizza: 27 -- 32
598;2011-11-18;22:15:00;Buscar;Borda N;S;19.0;00:45:00;11;sexta;22;medio;45;min: > 45;19.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
599;2011-11-18;20:58:00;Buscar;Borda N;S;22.0;00:42:00;11;sexta;20;alto;42;min: 35 -- 44;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
600;2011-11-18;22:33:00;Entrega;Borda N;S;21.0;00:27:00;11;sexta;22;medio;27;min: 24 -- 34;21.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
601;2011-11-18;21:01:00;Entrega;Borda N;S;30.5;00:49:00;11;sexta;21;alto;49;min: > 45;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
602;2011-11-18;22:40:00;Entrega;Borda N;S;22.5;00:30:00;11;sexta;22;medio;30;min: 24 -- 34;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
603;2011-11-18;21:02:00;Entrega;Borda N;S;36.0;00:28:00;11;sexta;21;alto;28;min: 24 -- 34;31.5;vl_total: > 35;vl_pizza: 27 -- 32
604;2011-11-18;22:55:00;Buscar;Borda N;S;22.0;00:35:00;11;sexta;22;medio;35;min: 35 -- 44;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
605;2011-11-18;21:02:00;Buscar;Borda N;S;34.5;00:48:00;11;sexta;21;alto;48;min: > 45;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
606;2011-11-18;21:22:00;Entrega;Borda N;S;32.5;00:48:00;11;sexta;21;alto;48;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
607;2011-11-18;21:23:00;Buscar;Borda N;S;35.0;00:37:00;11;sexta;21;alto;37;min: 35 -- 44;31.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
608;2011-11-18;21:27:00;Buscar;Borda N;S;30.0;00:45:00;11;sexta;21;alto;45;min: > 45;26.0;vl_total: 29 -- 35;vl_pizza: 22 -- 26
609;2011-11-18;21:29:00;Entrega;Borda N;S;30.5;00:52:00;11;sexta;21;alto;52;min: > 45;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
610;2011-11-18;21:31:00;Entrega;Borda N;S;34.5;00:44:00;11;sexta;21;alto;44;min: 35 -- 44;34.5;vl_total: 29 -- 35;vl_pizza: > 33
611;2011-11-18;21:33:00;Buscar;Borda N;S;17.0;00:47:00;11;sexta;21;alto;47;min: > 45;17.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
612;2011-11-18;21:43:00;Entrega;Borda N;S;34.5;00:27:00;11;sexta;21;alto;27;min: 24 -- 34;34.5;vl_total: 29 -- 35;vl_pizza: > 33
613;2011-11-18;21:55:00;Buscar;Borda N;S;30.5;00:45:00;11;sexta;21;alto;45;min: > 45;26.0;vl_total: 29 -- 35;vl_pizza: 22 -- 26
614;2011-11-18;22:43:00;Buscar;Borda S;S;33.0;00:47:00;11;sexta;22;medio;47;min: > 45;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
